,worked_during_school,computer_skills,volunteer,military,employment_holes,has_email_address,resume_quality,milvol,positive_col,avg_milwork,mltp_experspecskill
3149,1,1,1,0,0,1,1,0,2,0.5,0
3150,1,1,1,1,0,1,1,1,3,1.0,0
3151,1,1,1,0,0,1,0,0,2,0.5,0
3152,1,1,1,0,0,1,1,0,2,0.5,0
3153,0,1,1,0,0,1,0,0,2,0.0,0
3154,1,1,1,0,0,1,1,0,2,0.5,0
3155,0,1,1,0,1,1,0,0,2,0.0,3
3156,1,1,1,0,0,1,1,0,2,0.5,4
3157,1,1,1,0,0,1,0,0,2,0.5,0
3158,1,1,1,0,0,1,1,0,2,0.5,0
3159,1,1,1,0,0,1,1,0,2,0.5,0
3160,0,0,1,0,1,1,0,0,2,0.0,0
3161,1,1,1,1,0,1,1,1,3,1.0,0
3162,0,0,1,0,1,1,0,0,1,0.0,0
3163,0,1,1,1,1,1,1,1,4,0.5,0
3164,1,1,1,1,0,1,1,1,3,1.0,0
3165,1,1,1,1,0,1,1,1,3,1.0,0
3166,1,1,1,0,0,1,0,0,2,0.5,0
3167,1,1,1,0,0,1,0,0,2,0.5,0
3168,0,1,1,0,0,1,0,0,2,0.0,0
3169,1,1,1,0,0,1,0,0,2,0.5,0
3170,0,0,1,0,1,1,0,0,1,0.0,0
3171,0,0,1,0,0,1,1,0,1,0.0,0
3172,0,0,1,0,1,1,0,0,1,0.0,0
3173,0,0,1,0,1,1,0,0,1,0.0,0
3174,1,1,1,0,0,1,1,0,2,0.5,5
3175,1,1,1,0,0,1,1,0,2,0.5,0
3176,0,0,1,0,1,1,0,0,1,0.0,0
3177,1,1,1,0,0,1,1,0,2,0.5,6
3178,0,1,1,0,0,1,1,0,2,0.0,0
3179,0,0,1,0,0,1,0,0,1,0.0,0
3180,1,1,1,0,0,1,1,0,2,0.5,14
3181,0,1,1,0,0,1,0,0,2,0.0,0
3182,1,1,1,0,0,1,1,0,2,0.5,0
3183,1,1,1,0,0,1,1,0,2,0.5,0
3184,1,1,1,0,0,1,0,0,2,0.5,0
3185,1,1,1,0,0,1,0,0,2,0.5,0
3186,0,0,1,0,1,1,0,0,1,0.0,0
3187,1,1,1,0,0,1,1,0,2,0.5,0
3188,0,0,1,0,1,1,0,0,1,0.0,0
3189,1,1,1,0,0,1,0,0,2,0.5,0
3190,1,1,1,0,0,1,0,0,2,0.5,0
3191,1,0,1,0,0,1,0,0,1,0.5,0
3192,0,0,1,0,0,1,1,0,1,0.0,0
3193,1,1,1,0,0,1,0,0,2,0.5,0
3194,0,0,1,0,1,1,0,0,1,0.0,0
3195,1,1,1,1,0,1,1,1,3,1.0,0
3196,0,1,1,0,1,1,1,0,2,0.0,0
3197,1,1,1,0,0,1,0,0,2,0.5,0
3198,1,1,1,0,0,1,1,0,2,0.5,0
3199,1,1,1,0,0,1,0,0,2,0.5,0
3200,1,1,1,0,0,1,1,0,2,0.5,0
3201,1,1,1,1,0,1,1,1,3,1.0,0
3202,1,1,1,1,0,1,1,1,3,1.0,0
3203,1,1,1,1,0,1,1,1,3,1.0,0
3204,1,1,1,0,0,1,1,0,2,0.5,0
3205,0,0,1,0,1,1,0,0,1,0.0,0
3206,1,1,1,0,0,1,0,0,2,0.5,0
3207,0,0,1,0,1,1,0,0,1,0.0,0
3208,1,1,1,0,0,1,0,0,2,0.5,0
3209,0,0,1,0,1,1,0,0,1,0.0,0
3210,1,1,1,1,0,1,1,1,3,1.0,0
3211,0,0,1,0,1,1,0,0,1,0.0,0
3212,1,1,1,0,0,1,1,0,2,0.5,0
3213,1,1,1,0,0,1,1,0,2,0.5,0
3214,1,1,1,1,0,1,1,1,3,1.0,0
3215,1,1,1,1,0,1,1,1,3,1.0,0
3216,1,1,1,0,0,0,0,0,2,0.5,0
3217,0,0,1,0,1,0,0,0,1,0.0,0
3218,1,1,1,1,0,1,1,1,3,1.0,0
3219,1,1,1,0,0,1,1,0,2,0.5,0
3220,1,1,1,0,0,1,1,0,2,0.5,0
3221,1,1,1,0,0,0,0,0,2,0.5,0
3222,1,0,1,0,0,0,0,0,1,0.5,0
3223,1,1,1,0,0,1,1,0,2,0.5,0
3224,1,1,1,0,0,1,1,0,2,0.5,0
3225,1,1,1,1,0,1,1,1,3,1.0,0
3226,0,0,1,0,0,1,1,0,1,0.0,0
3227,1,1,1,0,0,0,0,0,2,0.5,0
3228,0,0,1,0,1,0,0,0,1,0.0,0
3229,1,1,1,0,0,0,0,0,2,0.5,0
3230,1,1,1,1,0,1,1,1,3,1.0,0
3231,1,1,1,0,0,0,0,0,2,0.5,0
3232,0,0,1,0,1,0,0,0,1,0.0,0
3233,0,1,1,0,1,1,1,0,2,0.0,0
3234,1,1,1,0,0,0,0,0,2,0.5,0
3235,1,1,1,0,0,1,1,0,2,0.5,0
3236,0,1,1,0,0,0,1,0,2,0.0,0
3237,0,0,1,0,0,0,0,0,1,0.0,0
3238,0,0,1,0,1,0,0,0,1,0.0,0
3239,1,1,1,0,0,0,1,0,2,0.5,14
3240,0,1,1,0,0,0,0,0,2,0.0,0
3241,1,1,1,1,0,1,1,1,3,1.0,0
3242,1,1,1,0,0,0,0,0,2,0.5,0
3243,0,0,1,0,1,0,0,0,1,0.0,0
3244,1,1,1,1,0,1,1,1,3,1.0,0
3245,1,1,1,0,0,1,1,0,2,0.5,0
3246,0,0,1,0,1,0,0,0,1,0.0,0
3247,0,1,1,0,0,0,0,0,2,0.0,0
3248,0,0,1,0,0,1,0,0,1,0.0,0
3249,0,0,1,0,1,1,0,0,1,0.0,0
3250,1,1,1,1,0,1,1,1,3,1.0,0
3251,1,1,1,0,0,1,1,0,2,0.5,0
3252,1,1,1,0,0,1,0,0,2,0.5,0
3253,1,1,1,0,0,1,1,0,2,0.5,0
3254,1,1,1,0,0,1,0,0,2,0.5,0
3255,1,1,1,1,0,1,1,1,3,1.0,0
3256,0,1,1,0,0,1,1,0,2,0.0,0
3257,1,1,1,0,0,1,1,0,2,0.5,14
3258,0,0,1,0,0,1,0,0,1,0.0,0
3259,1,0,1,0,0,1,0,0,1,0.5,0
3260,0,1,1,0,0,1,1,0,2,0.0,0
3261,1,1,1,1,0,1,1,1,4,1.0,0
3262,0,1,1,0,1,1,1,0,2,0.0,8
3263,1,1,1,0,0,1,1,0,2,0.5,0
3264,0,1,1,0,1,1,1,0,2,0.0,12
3265,1,1,1,0,0,1,0,0,2,0.5,0
3266,0,0,1,1,0,1,1,1,2,0.5,4
3267,1,1,1,0,1,1,1,0,3,0.5,11
3268,0,1,1,0,1,1,1,0,2,0.0,4
3269,0,1,1,0,1,1,0,0,2,0.0,0
3270,1,1,1,0,1,1,1,0,2,0.5,0
3271,1,1,1,0,0,1,1,0,2,0.5,0
3272,1,1,1,0,0,1,0,0,2,0.5,0
3273,0,1,1,0,1,1,0,0,2,0.0,0
3274,0,0,1,1,0,1,1,1,2,0.5,5
3275,0,0,1,0,0,1,0,0,2,0.0,6
3276,0,0,1,0,1,1,0,0,1,0.0,0
3277,1,1,1,0,0,1,1,0,2,0.5,5
3278,0,0,1,0,0,1,0,0,1,0.0,5
3279,0,0,1,0,0,1,0,0,1,0.0,0
3280,0,0,1,0,1,1,0,0,1,0.0,0
3281,0,1,1,1,1,1,1,1,3,0.5,9
3282,1,0,1,0,0,1,1,0,1,0.5,3
3283,1,1,1,0,0,1,1,0,2,0.5,0
3284,1,1,1,0,1,1,0,0,2,0.5,0
3285,0,1,1,0,0,1,1,0,2,0.0,4
3286,0,1,1,0,1,1,0,0,2,0.0,0
3287,0,1,1,0,0,1,0,0,2,0.0,3
3288,1,1,1,0,1,1,0,0,2,0.5,0
3289,0,1,1,0,1,1,0,0,2,0.0,0
3290,1,1,1,0,0,1,1,0,2,0.5,0
3291,0,1,1,0,1,1,1,0,2,0.0,7
3292,0,1,1,0,1,1,0,0,2,0.0,0
3293,0,0,1,0,0,1,0,0,1,0.0,0
3294,0,1,1,0,1,1,0,0,2,0.0,0
3295,0,0,1,0,0,1,0,0,1,0.0,5
3296,1,1,1,0,1,1,1,0,2,0.5,0
3297,1,1,1,0,0,1,1,0,2,0.5,0
3298,0,1,1,0,1,1,1,0,2,0.0,6
3299,1,1,1,0,1,1,0,0,2,0.5,0
3300,0,1,1,0,1,1,0,0,2,0.0,0
3301,1,1,1,0,0,1,1,0,2,0.5,0
3302,0,1,1,0,0,1,1,0,2,0.0,0
3303,0,0,1,0,0,1,0,0,1,0.0,5
3304,0,1,1,0,0,1,0,0,2,0.0,4
3305,1,0,1,0,0,1,1,0,1,0.5,6
3306,1,1,1,0,0,1,1,0,2,0.5,0
3307,1,1,1,0,0,1,1,0,2,0.5,11
3308,0,1,1,0,1,1,0,0,2,0.0,0
3309,1,1,1,0,0,1,0,0,2,0.5,0
3310,1,1,1,0,0,1,1,0,2,0.5,0
3311,0,1,1,0,1,1,1,0,2,0.0,0
3312,0,1,1,0,1,1,1,0,2,0.0,21
3313,0,0,1,0,0,1,1,0,1,0.0,6
3314,0,1,0,0,0,1,0,0,1,0.0,4
3315,0,0,0,0,0,1,0,0,0,0.0,5
3316,0,1,0,0,1,1,0,0,1,0.0,25
3317,1,1,0,0,1,1,1,0,1,0.5,21
3318,0,1,0,0,1,1,0,0,1,0.0,0
3319,1,1,1,0,0,1,1,0,2,0.5,8
3320,1,1,1,0,0,1,1,0,2,0.5,0
3321,1,0,1,0,0,1,1,0,1,0.5,0
3322,0,0,0,0,0,1,0,0,0,0.0,6
3323,1,1,0,0,0,1,1,0,1,0.5,4
3324,1,1,1,0,0,1,1,0,2,0.5,4
3325,1,1,0,0,0,1,0,0,1,0.5,0
3326,0,1,0,0,1,1,0,0,1,0.0,0
3327,1,1,0,0,1,1,0,0,1,0.5,5
3328,0,0,0,0,0,1,0,0,0,0.0,0
3329,0,0,0,0,0,1,0,0,0,0.0,5
3330,1,1,0,0,0,1,0,0,1,0.5,4
3331,0,1,0,0,1,1,0,0,1,0.0,4
3332,1,1,0,0,0,1,1,0,1,0.5,5
3333,1,1,0,0,0,1,1,0,1,0.5,6
3334,1,1,0,0,0,1,0,0,1,0.5,5
3335,0,1,0,0,0,1,0,0,1,0.0,0
3336,1,1,0,0,0,1,1,0,1,0.5,4
3337,0,1,0,0,0,1,0,0,1,0.0,0
3338,0,1,0,0,1,1,0,0,1,0.0,3
3339,1,1,0,0,1,1,1,0,1,0.5,0
3340,0,0,0,0,0,1,0,0,0,0.0,4
3341,0,0,0,0,1,1,0,0,1,0.0,5
3342,1,1,0,0,1,1,1,0,1,0.5,0
3343,1,0,0,1,0,1,1,0,1,1.0,0
3344,1,0,0,0,0,1,1,0,0,0.5,5
3345,0,1,0,0,0,0,0,0,1,0.0,0
3346,1,1,1,0,0,0,1,0,2,0.5,0
3347,0,0,0,0,1,0,0,0,0,0.0,0
3348,1,1,0,0,0,0,0,0,1,0.5,0
3349,0,1,0,0,0,0,0,0,1,0.0,2
3350,1,1,1,0,1,0,1,0,2,0.5,0
3351,1,1,1,0,0,0,1,0,2,0.5,0
3352,0,1,0,0,0,0,0,0,1,0.0,0
3353,1,0,1,0,1,0,1,0,1,0.5,0
3354,1,1,0,0,0,0,0,0,1,0.5,0
3355,0,1,0,0,0,0,0,0,1,0.0,4
3356,1,1,1,0,0,1,1,0,2,0.5,0
3357,0,0,0,0,0,0,0,0,0,0.0,4
3358,0,1,0,0,0,0,0,0,1,0.0,0
3359,0,1,0,0,1,0,0,0,1,0.0,0
3360,1,1,0,0,0,0,1,0,1,0.5,0
3361,1,0,0,0,0,0,1,0,0,0.5,6
3362,1,1,0,0,1,0,1,0,1,0.5,0
3363,1,1,0,0,1,0,1,0,1,0.5,3
3364,1,1,0,0,0,0,0,0,1,0.5,0
3365,1,1,0,0,0,0,0,0,1,0.5,4
3366,0,1,0,0,1,0,0,0,1,0.0,6
3367,1,1,0,0,0,0,1,0,1,0.5,7
3368,1,1,0,0,0,0,0,0,1,0.5,0
3369,0,1,0,0,1,0,1,0,1,0.0,5
3370,0,0,0,0,0,0,0,0,0,0.0,4
3371,1,1,0,0,0,0,1,0,1,0.5,5
3372,1,1,0,0,0,0,1,0,1,0.5,0
3373,1,1,0,0,0,0,0,0,1,0.5,0
3374,0,1,0,0,0,0,0,0,1,0.0,4
3375,0,1,0,0,1,0,0,0,1,0.0,0
3376,0,1,0,0,1,0,0,0,1,0.0,1
3377,0,1,0,0,0,0,0,0,1,0.0,2
3378,1,1,0,0,0,0,1,0,1,0.5,0
3379,0,1,0,0,1,0,1,0,1,0.0,7
3380,1,1,0,0,0,0,1,0,1,0.5,5
3381,1,0,0,0,0,0,1,0,0,0.5,4
3382,1,1,0,0,1,0,0,0,1,0.5,0
3383,1,1,0,0,0,0,0,0,1,0.5,0
3384,1,1,0,0,0,0,1,0,1,0.5,0
3385,0,1,0,1,1,0,1,0,2,0.5,4
3386,1,1,0,0,0,0,1,0,1,0.5,5
3387,1,1,0,0,0,0,1,0,2,0.5,9
3388,1,1,0,1,0,0,1,0,2,1.0,0
3389,1,0,0,0,0,0,1,0,0,0.5,5
3390,1,1,0,0,0,0,0,0,1,0.5,6
3391,0,0,0,0,0,0,0,0,0,0.0,0
3392,0,1,0,0,1,0,0,0,1,0.0,6
3393,1,1,0,0,0,0,1,0,1,0.5,0
3394,0,1,0,0,1,0,0,0,1,0.0,0
3395,0,1,0,0,1,0,0,0,1,0.0,4
3396,0,0,0,0,0,0,0,0,0,0.0,4
3397,0,1,0,0,1,0,1,0,1,0.0,0
3398,0,1,0,0,1,0,0,0,1,0.0,0
3399,1,1,0,0,0,0,1,0,1,0.5,0
3400,0,0,0,0,1,0,0,0,0,0.0,3
3401,1,1,0,1,0,0,1,0,2,1.0,0
3402,1,1,0,0,1,0,0,0,1,0.5,0
3403,0,1,0,0,0,0,0,0,2,0.0,9
3404,0,1,0,0,0,0,0,0,1,0.0,0
3405,0,0,0,0,1,0,0,0,1,0.0,6
3406,0,1,0,0,0,0,0,0,1,0.0,2
3407,0,1,0,0,1,0,0,0,1,0.0,3
3408,1,1,0,0,0,0,1,0,1,0.5,0
3409,1,1,0,0,0,0,1,0,1,0.5,0
3410,0,1,0,0,1,0,0,0,1,0.0,0
3411,1,1,0,0,0,0,1,0,1,0.5,0
3412,0,1,0,0,1,0,0,0,2,0.0,0
3413,1,1,0,0,1,0,1,0,1,0.5,0
3414,1,0,0,0,0,0,1,0,0,0.5,0
3415,1,1,0,0,0,0,1,0,1,0.5,2
3416,1,1,0,0,0,0,0,0,1,0.5,0
3417,1,1,0,0,0,0,1,0,1,0.5,0
3418,0,1,0,0,0,0,0,0,1,0.0,0
3419,1,1,0,1,0,0,1,0,2,1.0,0
3420,0,1,0,0,0,0,1,0,1,0.0,4
3421,1,1,0,1,0,0,1,0,2,1.0,0
3422,1,1,0,0,0,0,1,0,1,0.5,3
3423,1,1,0,0,0,0,0,0,1,0.5,0
3424,0,1,0,0,0,0,0,0,1,0.0,0
3425,1,1,1,0,0,0,1,0,2,0.5,0
3426,0,1,0,0,1,0,0,0,1,0.0,0
3427,1,1,0,0,0,0,0,0,1,0.5,0
3428,0,1,0,1,1,0,1,0,2,0.5,7
3429,0,1,0,0,1,0,1,0,1,0.0,0
3430,1,1,0,0,0,0,0,0,1,0.5,5
3431,0,0,0,0,0,0,0,0,0,0.0,1
3432,1,1,0,0,0,0,1,0,2,0.5,7
3433,0,1,0,0,1,0,1,0,1,0.0,3
3434,0,1,0,0,1,0,0,0,1,0.0,0
3435,1,1,0,0,0,0,0,0,1,0.5,0
3436,1,1,0,0,0,0,1,0,1,0.5,0
3437,1,1,0,0,1,0,1,0,1,0.5,16
3438,1,1,0,0,1,0,1,0,1,0.5,0
3439,1,1,0,1,0,0,1,0,2,1.0,0
3440,0,1,0,0,1,0,0,0,1,0.0,16
3441,0,1,0,0,1,0,0,0,1,0.0,16
3442,1,1,0,0,0,0,1,0,1,0.5,14
3443,1,1,0,0,0,0,1,0,1,0.5,0
3444,0,1,0,0,0,0,1,0,1,0.0,0
3445,1,1,0,0,1,0,1,0,2,0.5,0
3446,0,0,0,0,1,0,0,0,0,0.0,0
3447,0,0,0,0,0,0,0,0,0,0.0,0
3448,1,1,0,0,0,0,1,0,1,0.5,0
3449,0,0,0,0,1,0,0,0,0,0.0,0
3450,1,1,0,1,0,0,1,0,2,1.0,0
3451,0,0,0,0,0,0,0,0,0,0.0,0
3452,0,1,0,0,0,0,0,0,1,0.0,0
3453,1,1,1,0,0,0,1,0,2,0.5,0
3454,0,0,0,0,0,0,0,0,0,0.0,0
3455,1,1,1,0,0,0,1,0,2,0.5,14
3456,1,1,0,0,0,0,0,0,1,0.5,0
3457,1,1,1,1,0,0,1,1,3,1.0,0
3458,0,1,1,0,0,0,1,0,2,0.0,0
3459,0,0,0,0,1,0,0,0,0,0.0,0
3460,0,1,0,0,0,0,0,0,1,0.0,0
3461,0,1,1,1,0,0,1,1,4,0.5,0
3462,1,1,0,0,0,0,0,0,1,0.5,0
3463,0,1,0,0,1,0,0,0,1,0.0,0
3464,1,1,0,0,0,0,0,0,1,0.5,0
3465,1,1,1,1,0,0,1,1,3,1.0,0
3466,0,0,0,0,0,0,0,0,0,0.0,0
3467,1,1,0,0,0,0,1,0,1,0.5,0
3468,1,1,1,0,0,0,1,0,2,0.5,0
3469,1,1,1,1,0,0,1,1,4,1.0,14
3470,0,0,0,0,1,0,0,0,0,0.0,0
3473,1,1,0,0,0,0,0,0,1,0.5,0
3474,0,0,0,0,1,0,0,0,0,0.0,0
3475,1,1,1,1,0,0,1,1,3,1.0,0
3476,1,1,1,0,0,0,1,0,2,0.5,14
3477,0,1,1,0,0,0,1,0,2,0.0,0
3478,1,1,1,0,0,0,1,0,2,0.5,0
3479,1,0,0,0,0,0,0,0,0,0.5,0
3480,0,0,0,0,1,0,0,0,0,0.0,0
3481,1,1,0,0,0,0,0,0,1,0.5,0
3482,0,0,0,0,1,0,0,0,0,0.0,0
3483,1,1,1,0,0,0,1,0,2,0.5,0
3484,1,1,0,1,0,0,1,0,2,1.0,13
3485,1,1,1,0,0,0,1,0,2,0.5,0
3486,1,1,1,1,0,0,1,1,3,1.0,0
3487,1,1,1,0,0,0,0,0,2,0.5,0
3488,1,1,1,0,0,0,1,0,2,0.5,0
3489,0,1,1,0,1,0,1,0,3,0.0,0
3490,1,1,1,0,0,0,0,0,2,0.5,0
3491,0,0,1,0,1,0,0,0,1,0.0,0
3492,0,0,1,0,1,0,0,0,1,0.0,15
3493,1,1,1,1,0,0,1,1,3,1.0,0
3494,1,1,1,1,0,0,1,1,3,1.0,0
3495,0,0,1,0,1,0,0,0,1,0.0,0
3496,1,1,0,0,0,0,0,0,1,0.5,0
3497,1,1,1,1,0,0,1,1,3,1.0,0
3498,1,1,0,0,0,0,0,0,1,0.5,0
3499,0,0,0,0,1,0,0,0,0,0.0,0
3500,1,1,1,0,0,0,1,0,2,0.5,0
3501,0,0,0,0,1,0,0,0,0,0.0,0
3502,1,0,0,0,0,0,0,0,0,0.5,0
3503,0,1,1,0,1,0,1,0,2,0.0,0
3504,0,0,1,0,0,0,1,0,1,0.0,0
3505,1,1,0,0,0,0,0,0,1,0.5,0
3506,1,1,1,0,0,0,1,0,2,0.5,14
3507,0,0,0,0,1,0,0,0,0,0.0,0
3508,1,1,1,0,0,0,1,0,2,0.5,6
3509,1,1,1,0,0,0,1,0,2,0.5,0
3510,0,0,0,0,0,0,0,0,0,0.0,0
3511,0,1,1,0,0,0,1,0,2,0.0,0
3512,0,0,0,0,1,0,0,0,0,0.0,0
3513,1,1,0,0,0,0,0,0,1,0.5,0
3514,0,0,0,0,1,0,0,0,0,0.0,0
3515,0,1,0,1,1,0,1,0,3,0.5,0
3516,0,1,0,0,0,0,0,0,1,0.0,0
3517,0,0,0,0,1,0,0,0,1,0.0,0
3518,1,1,1,0,0,0,1,0,2,0.5,0
3519,1,1,1,1,0,0,1,1,3,1.0,0
3520,1,1,1,1,0,0,1,1,3,1.0,0
3522,0,1,1,0,1,0,1,0,2,0.0,0
3523,0,0,1,0,0,0,1,0,1,0.0,0
3524,1,0,0,0,0,0,0,0,0,0.5,0
3525,1,1,0,0,0,0,0,0,1,0.5,0
3526,0,1,1,0,1,0,1,0,2,0.0,9
3527,1,0,0,0,1,0,0,0,0,0.5,4
3528,0,0,0,0,1,0,0,0,0,0.0,2
3529,0,1,1,0,1,0,1,0,3,0.0,8
3530,0,0,0,0,0,0,0,0,0,0.0,0
3531,1,1,1,0,0,0,1,0,2,0.5,14
3532,1,1,0,0,0,0,0,0,1,0.5,0
3533,0,0,0,0,1,0,0,0,0,0.0,0
3534,0,1,1,0,0,0,1,0,2,0.0,0
3535,0,0,0,0,0,0,0,0,0,0.0,0
3536,1,1,1,1,0,0,1,1,3,1.0,0
3537,0,1,0,0,0,0,0,0,1,0.0,0
3538,0,1,1,0,0,0,1,0,2,0.0,0
3539,0,1,0,0,0,0,0,0,1,0.0,0
3540,1,1,1,0,0,0,1,0,2,0.5,0
3541,1,1,1,0,0,0,1,0,2,0.5,14
3542,0,0,0,0,1,0,0,0,0,0.0,0
3543,1,1,0,0,0,0,0,0,1,0.5,0
3544,0,0,1,0,0,0,1,0,1,0.0,0
3545,0,1,1,0,0,0,1,0,2,0.0,0
3546,1,0,0,0,0,0,0,0,0,0.5,0
3547,0,1,0,0,0,0,0,0,1,0.0,0
3548,1,1,1,1,0,0,1,1,3,1.0,0
3549,0,0,0,0,1,0,0,0,0,0.0,0
3550,1,1,0,0,0,0,0,0,1,0.5,0
3551,1,1,1,0,0,0,1,0,2,0.5,0
3552,1,1,1,0,0,0,1,0,2,0.5,14
3553,1,1,1,1,0,0,1,1,3,1.0,0
3554,1,1,1,0,0,0,1,0,2,0.5,0
3555,1,1,1,0,0,0,0,0,2,0.5,0
3556,0,1,1,0,1,0,1,0,2,0.0,0
3557,0,0,1,0,0,0,0,0,1,0.0,0
3558,0,1,1,0,0,0,1,0,2,0.0,0
3559,0,0,1,0,1,0,0,0,1,0.0,0
3560,0,0,1,0,0,0,0,0,1,0.0,0
3561,1,1,1,0,0,0,1,0,2,0.5,0
3562,0,1,1,0,0,0,0,0,2,0.0,0
3563,1,1,1,1,0,0,1,1,3,1.0,0
3564,1,1,1,0,0,0,1,0,2,0.5,14
3565,1,1,1,0,0,0,0,0,2,0.5,0
3566,1,1,0,0,1,0,0,0,1,0.5,0
3568,1,1,1,1,0,0,1,1,3,1.0,0
3569,1,1,0,0,0,0,0,0,1,0.5,0
3570,1,1,1,0,1,0,1,0,2,0.5,0
3571,1,1,1,1,0,0,1,1,3,1.0,7
3572,0,0,0,0,1,0,0,0,0,0.0,0
3573,1,1,0,0,0,0,0,0,1,0.5,0
3574,1,1,1,0,0,0,1,0,2,0.5,0
3575,0,0,0,0,1,0,0,0,0,0.0,0
3576,1,1,0,1,0,0,0,0,2,1.0,0
3577,1,1,1,1,0,0,1,1,3,1.0,0
3578,1,1,0,0,0,0,0,0,1,0.5,0
3579,1,1,1,0,0,0,1,0,2,0.5,0
3580,0,0,0,0,1,0,0,0,0,0.0,0
3581,1,1,1,1,0,0,1,1,3,1.0,0
3582,1,1,0,0,0,0,0,0,1,0.5,0
3583,1,1,1,1,0,0,1,1,3,1.0,0
3584,0,0,0,0,0,0,0,0,0,0.0,0
3585,0,1,0,0,0,0,0,0,1,0.0,0
3586,0,0,0,0,1,0,0,0,0,0.0,0
3587,0,0,0,0,1,0,0,0,0,0.0,0
3588,1,1,1,0,0,0,1,0,2,0.5,0
3589,1,1,1,0,0,0,1,0,2,0.5,0
3590,1,1,1,1,0,0,1,1,3,1.0,0
3591,1,1,0,0,0,0,0,0,1,0.5,0
3592,1,1,1,0,0,0,1,0,2,0.5,14
3593,0,1,1,0,0,0,1,0,2,0.0,0
3594,1,1,1,0,0,0,1,0,2,0.5,0
3595,0,0,0,0,1,0,0,0,0,0.0,0
3596,1,1,0,0,0,0,0,0,1,0.5,0
3597,1,1,1,1,0,0,1,1,3,1.0,0
3598,1,0,0,0,1,0,0,0,0,0.5,0
3599,0,1,0,0,1,0,0,0,1,0.0,0
3600,1,1,1,0,0,0,1,0,2,0.5,8
3601,0,1,1,0,1,0,1,0,2,0.0,7
3602,1,1,0,0,0,0,0,0,1,0.5,0
3603,1,1,1,0,0,0,1,0,2,0.5,0
3604,1,1,1,1,0,0,1,1,3,1.0,0
3605,1,1,1,1,0,0,1,1,3,1.0,0
3606,1,1,1,0,0,0,1,0,2,0.5,0
3607,1,1,0,0,0,0,0,0,1,0.5,0
3609,0,0,0,0,1,0,0,0,0,0.0,0
3610,1,1,1,1,0,0,1,1,3,1.0,0
3611,1,1,0,0,0,0,0,0,1,0.5,0
3612,0,0,0,0,1,0,0,0,0,0.0,0
3613,1,1,1,0,0,0,1,0,2,0.5,0
3614,1,1,1,0,0,0,1,0,2,0.5,0
3615,0,0,0,0,1,0,0,0,0,0.0,0
3616,1,1,0,0,0,0,0,0,1,0.5,0
3617,1,1,1,0,0,0,1,0,2,0.5,0
3618,1,1,0,0,0,0,0,0,1,0.5,0
3619,1,1,1,1,0,0,1,1,3,1.0,0
3620,0,0,0,0,1,0,0,0,0,0.0,0
3621,1,1,1,1,0,0,1,1,3,1.0,0
3622,1,1,0,0,0,0,0,0,1,0.5,0
3623,1,1,1,0,0,0,1,0,2,0.5,0
3624,1,1,1,1,0,0,1,1,3,1.0,0
3625,0,0,0,0,1,0,0,0,0,0.0,0
3626,0,0,0,0,1,0,0,0,0,0.0,0
3627,1,0,0,0,0,0,0,0,0,0.5,0
3628,1,1,1,0,0,0,1,0,3,0.5,0
3629,1,1,1,1,0,0,1,1,3,1.0,0
3630,0,1,0,0,1,0,0,0,1,0.0,4
3631,1,1,0,0,0,0,0,0,1,0.5,0
3632,0,1,0,1,1,0,1,0,2,0.5,0
3633,1,1,0,0,1,0,0,0,1,0.5,0
3634,1,1,0,0,0,0,0,0,1,0.5,0
3635,0,0,0,0,1,0,0,0,0,0.0,0
3636,0,1,1,0,1,0,1,0,2,0.0,9
3637,1,1,1,0,0,0,1,0,2,0.5,4
3638,0,1,0,0,0,0,0,0,1,0.0,2
3640,0,1,0,0,1,0,0,0,1,0.0,0
3641,1,1,1,0,1,0,1,0,2,0.5,0
3642,1,1,0,0,0,0,0,0,1,0.5,0
3643,1,1,0,0,0,0,1,0,1,0.5,0
3644,0,1,0,0,0,0,0,0,1,0.0,0
3645,0,1,0,0,1,0,0,0,1,0.0,0
3646,1,1,1,1,0,0,1,1,3,1.0,0
3647,1,1,0,0,1,0,1,0,2,0.5,0
3648,0,0,0,0,0,0,0,0,0,0.0,0
3649,0,0,0,0,0,0,0,0,0,0.0,0
3650,1,0,1,1,0,0,1,1,2,1.0,5
3651,0,1,1,0,1,0,1,0,2,0.0,0
3652,0,1,0,0,1,0,0,0,1,0.0,5
3653,0,1,0,0,0,0,0,0,1,0.0,3
3654,1,1,1,1,0,0,1,1,3,1.0,0
3655,1,1,0,0,1,0,1,0,2,0.5,0
3656,1,0,1,0,0,0,1,0,1,0.5,6
3657,0,1,1,1,1,0,1,1,3,0.5,0
3658,0,1,0,0,0,0,0,0,1,0.0,2
3659,1,1,0,0,1,0,0,0,1,0.5,0
3660,0,1,0,0,0,0,0,0,1,0.0,0
3661,0,0,0,0,0,0,0,0,0,0.0,0
3662,0,1,0,0,1,0,0,0,1,0.0,0
3663,0,1,0,1,1,0,1,0,2,0.5,13
3664,1,1,0,0,0,0,0,0,1,0.5,0
3665,1,1,1,0,0,0,1,0,2,0.5,0
3666,0,1,1,0,1,0,1,0,2,0.0,0
3667,1,0,1,0,0,0,1,0,1,0.5,7
3668,0,0,0,0,0,0,0,0,0,0.0,2
3669,0,1,1,0,1,0,1,0,2,0.0,0
3670,1,1,1,0,0,0,1,0,2,0.5,0
